player,date,opponent,innings_pitched,actual_strikeouts,predicted_strikeouts,opponent_k_rate,recent_k9
Cole Ragans,Jun 24,MIA,6.0,11,10.0,0.233,10.74
Cole Ragans,Jun 29,CLE,4.666666666666667,6,6.25,0.202,11.22
Cole Ragans,Jul 5,COL,7.0,8,8.03,0.268,10.57
Cole Ragans,Jul 12,BOS,7.0,7,7.58,0.254,11.45
Cole Ragans,Jul 22,ARI,6.0,5,5.52,0.201,10.86
Cole Ragans,Jul 28,CHC,5.666666666666667,7,7.01,0.223,9.79
Cole Ragans,Aug 2,DET,5.666666666666667,6,7.17,0.243,9.48
Cole Ragans,Aug 7,BOS,6.333333333333333,7,7.76,0.254,9.39
Cole Ragans,Aug 14,MIN,7.0,8,6.26,0.213,9.68
Cole Ragans,Aug 20,LAA,5.0,9,8.53,0.237,11.22
Cole Ragans,Aug 26(1),CLE,4.0,4,4.97,0.202,10.93
Cole Ragans,Aug 31,HOU,5.0,10,8.2,0.193,12.51
Cole Ragans,Sep 6,MIN,6.0,7,7.54,0.213,12.67
Cole Ragans,Sep 11,NYY,6.0,7,7.75,0.212,12.81
Cole Ragans,Sep 17,DET,7.0,6,9.33,0.243,10.93
Cole Ragans,Sep 24,WSN,6.0,6,6.26,0.204,10.8
Pablo LÃ³pez,Mar 28,KCR,7.0,7,6.64,0.194,9.0
Pablo LÃ³pez,Apr 4,CLE,5.666666666666667,2,2.83,0.202,6.39
Pablo LÃ³pez,Apr 12,DET,4.0,7,5.98,0.243,8.64
Pablo LÃ³pez,Apr 17,BAL,6.0,7,7.18,0.22,9.13
Pablo LÃ³pez,Apr 23,CHW,4.0,6,5.93,0.239,9.79
Pablo LÃ³pez,Apr 28,LAA,5.0,8,7.35,0.237,10.95
Pablo LÃ³pez,May 4,BOS,6.0,8,7.84,0.254,12.96
Pablo LÃ³pez,May 9,SEA,6.333333333333333,10,9.48,0.268,12.84
Pablo LÃ³pez,May 15,NYY,6.333333333333333,3,7.27,0.212,11.39
Pablo LÃ³pez,May 20,WSN,5.0,5,6.64,0.204,10.67
Pablo LÃ³pez,May 26,TEX,4.666666666666667,6,6.12,0.212,10.16
Pablo LÃ³pez,May 31,HOU,7.0,6,6.2,0.193,9.2
Pablo LÃ³pez,Jun 6,NYY,4.0,4,4.41,0.212,8.0
Pablo LÃ³pez,Jun 12,COL,5.0,5,5.49,0.268,9.12
Pablo LÃ³pez,Jun 18,TBR,4.0,3,5.15,0.247,8.76
Pablo LÃ³pez,Jun 23,OAK,8.0,14,7.63,0.249,10.29
Pablo LÃ³pez,Jun 29,SEA,6.0,9,8.72,0.268,11.67
Pablo LÃ³pez,Jul 5,HOU,5.0,6,6.23,0.193,11.89
Pablo LÃ³pez,Jul 10(2),CHW,5.0,5,5.92,0.239,11.89
Pablo LÃ³pez,Jul 20,MIL,7.0,7,7.68,0.237,11.9
Pablo LÃ³pez,Jul 26,DET,7.0,7,7.19,0.243,10.2
Pablo LÃ³pez,Jul 31,NYM,6.0,7,7.39,0.224,9.6
Pablo LÃ³pez,Aug 6,CHC,5.0,2,3.25,0.223,8.4
Pablo LÃ³pez,Aug 12,KCR,6.0,5,5.13,0.194,8.13
Pablo LÃ³pez,Aug 18,TEX,6.0,3,5.8,0.212,7.2
Pablo LÃ³pez,Aug 24,STL,7.0,9,7.44,0.216,7.8
Pablo LÃ³pez,Aug 30,TOR,7.666666666666667,3,4.21,0.204,6.25
Pablo LÃ³pez,Sep 5,TBR,6.666666666666667,9,8.06,0.247,7.83
Pablo LÃ³pez,Sep 10,LAA,7.0,10,8.95,0.237,8.91
Pablo LÃ³pez,Sep 16,CLE,6.333333333333333,4,6.36,0.202,9.09
Pablo LÃ³pez,Sep 22(1),BOS,4.0,3,4.17,0.254,8.24
Pablo LÃ³pez,Sep 27,BAL,5.666666666666667,8,7.49,0.22,10.31
Kutter Crawford,Mar 30,SEA,6.0,7,6.76,0.268,10.5
Kutter Crawford,Apr 5,LAA,4.666666666666667,5,5.24,0.237,10.12
Kutter Crawford,Apr 10,BAL,5.0,6,5.76,0.22,10.34
Kutter Crawford,Apr 15,CLE,5.666666666666667,6,5.39,0.202,10.12
Kutter Crawford,Apr 20,PIT,6.0,6,6.55,0.248,9.88
Kutter Crawford,Apr 26,CHC,6.0,4,4.8,0.223,8.89
Kutter Crawford,May 1,SFG,7.0,6,5.75,0.24,8.49
Kutter Crawford,May 7,ATL,6.0,6,5.73,0.241,8.22
Kutter Crawford,May 13,TBR,6.0,6,6.1,0.247,8.13
Kutter Crawford,May 18,STL,5.666666666666667,5,5.7,0.216,7.92
Kutter Crawford,May 24,MIL,4.333333333333333,4,4.57,0.237,8.38
Kutter Crawford,May 29,BAL,6.0,5,5.17,0.22,8.36
Kutter Crawford,Jun 4,ATL,6.0,5,5.39,0.241,8.04
Kutter Crawford,Jun 11,PHI,6.0,8,7.2,0.222,8.68
Kutter Crawford,Jun 16,NYY,6.0,9,8.08,0.212,9.85
Kutter Crawford,Jun 21,CIN,6.333333333333333,7,5.5,0.244,10.09
Kutter Crawford,Jun 26,TOR,1.3333333333333333,2,3.1,0.204,10.87
Kutter Crawford,Jul 2,MIA,6.0,7,5.65,0.233,11.57
Kutter Crawford,Jul 7,NYY,7.0,4,5.1,0.212,9.79
Kutter Crawford,Jul 13,KCR,7.0,4,4.48,0.194,7.81
Kutter Crawford,Jul 21,LAD,5.0,2,3.18,0.214,6.49
Kutter Crawford,Jul 27,NYY,4.666666666666667,5,4.77,0.212,6.67
Kutter Crawford,Aug 2,TEX,5.333333333333333,5,4.3,0.212,6.21
Kutter Crawford,Aug 7,KCR,3.6666666666666665,3,3.41,0.194,6.66
Kutter Crawford,Aug 13,TEX,5.333333333333333,4,4.65,0.212,7.12
Kutter Crawford,Aug 18,BAL,5.333333333333333,4,4.41,0.22,7.77
Kutter Crawford,Aug 24,ARI,5.0,3,3.97,0.201,6.93
Kutter Crawford,Aug 29,TOR,6.666666666666667,3,3.69,0.204,5.88
Kutter Crawford,Sep 3,NYM,6.0,8,6.88,0.224,6.99
Kutter Crawford,Sep 10,BAL,6.333333333333333,6,5.65,0.22,7.36
Kutter Crawford,Sep 15,NYY,4.333333333333333,7,6.31,0.212,8.58
Kutter Crawford,Sep 22(2),MIN,7.666666666666667,7,5.24,0.213,9.0
Kutter Crawford,Sep 28,TBR,4.333333333333333,6,5.69,0.247,10.67
Luis Severino,Mar 30,MIL,5.0,6,6.08,0.237,10.8
Luis Severino,Apr 6,CIN,5.0,7,7.1,0.244,11.7
Luis Severino,Apr 12,KCR,5.0,4,4.22,0.194,10.2
Luis Severino,Apr 17,PIT,6.0,4,4.38,0.248,9.0
Luis Severino,Apr 23,SFG,6.0,5,5.15,0.24,8.67
Luis Severino,Apr 29,CHC,8.0,5,5.15,0.223,7.5
Luis Severino,May 5,TBR,5.0,6,5.66,0.247,7.2
Luis Severino,May 12,ATL,5.0,4,4.49,0.241,7.2
Luis Severino,May 18,MIA,6.666666666666667,3,5.88,0.233,6.75
Luis Severino,May 25,SFG,7.0,6,5.27,0.24,6.82
Luis Severino,May 31,ARI,5.333333333333333,4,4.21,0.201,7.14
Luis Severino,Jun 5,WSN,8.0,4,4.32,0.204,5.91
Luis Severino,Jun 13,MIA,6.0,2,3.2,0.233,5.18
Luis Severino,Jun 18,TEX,6.333333333333333,1,2.06,0.212,4.68
Luis Severino,Jun 23,CHC,6.0,10,7.73,0.223,5.97
Luis Severino,Jun 30,HOU,7.0,3,3.18,0.193,5.4
Luis Severino,Jul 5,PIT,6.0,3,3.54,0.248,5.46
Luis Severino,Jul 10,WSN,6.333333333333333,4,4.76,0.204,5.97
Luis Severino,Jul 20,MIA,6.0,7,6.27,0.233,7.76
Luis Severino,Jul 25,ATL,5.0,6,5.38,0.241,6.82
Luis Severino,Jul 31,MIN,3.0,2,2.81,0.213,7.52
Luis Severino,Aug 6,COL,5.0,5,5.32,0.268,8.53
Luis Severino,Aug 11,SEA,5.0,8,7.05,0.268,10.5
Luis Severino,Aug 17,MIA,9.0,8,5.0,0.233,9.67
Luis Severino,Aug 22,SDP,5.0,5,4.9,0.177,9.33
Luis Severino,Aug 28,ARI,4.666666666666667,9,7.74,0.201,10.99
Luis Severino,Sep 2,BOS,7.0,5,5.05,0.254,10.27
Luis Severino,Sep 8,CIN,6.666666666666667,8,4.86,0.244,9.74
Luis Severino,Sep 14,PHI,6.0,5,5.47,0.222,9.82
Luis Severino,Sep 19,PHI,6.0,7,4.77,0.222,10.09
Luis Severino,Sep 24,ATL,4.0,5,5.27,0.241,9.1
Sean Manaea,Apr 1,DET,6.0,8,7.44,0.243,12.0
Sean Manaea,Apr 7,CIN,5.0,6,5.75,0.244,11.45
Sean Manaea,Apr 13,KCR,3.6666666666666665,4,4.75,0.194,11.05
Sean Manaea,Apr 19,LAD,5.0,3,3.47,0.214,9.61
Sean Manaea,Apr 24,SFG,4.666666666666667,6,4.79,0.24,9.99
Sean Manaea,Apr 30,CHC,5.0,3,3.53,0.223,8.49
Sean Manaea,May 6,STL,6.0,1,2.51,0.216,6.29
Sean Manaea,May 13,PHI,6.0,6,4.91,0.222,6.41
Sean Manaea,May 19,MIA,5.0,4,1.7,0.233,6.75
Sean Manaea,May 26,SFG,5.0,6,3.6,0.24,6.67
Sean Manaea,Jun 1,ARI,5.666666666666667,10,8.23,0.201,8.78
Sean Manaea,Jun 8,PHI,3.6666666666666665,3,3.28,0.222,10.3
Sean Manaea,Jun 14,SDP,5.0,7,5.86,0.177,11.1
Sean Manaea,Jun 19,TEX,5.666666666666667,6,6.32,0.212,11.52
Sean Manaea,Jun 26,NYY,5.0,3,4.06,0.212,10.44
Sean Manaea,Jul 2,WSN,7.0,5,7.16,0.204,8.2
Sean Manaea,Jul 7,PIT,6.0,6,5.67,0.248,8.48
Sean Manaea,Jul 12,COL,7.0,9,6.59,0.268,8.51
Sean Manaea,Jul 19,MIA,5.0,1,1.68,0.233,7.2
Sean Manaea,Jul 24,NYY,4.666666666666667,4,3.5,0.212,7.58
Sean Manaea,Jul 30,MIN,7.0,11,9.25,0.213,9.4
Sean Manaea,Aug 5,STL,7.0,10,8.38,0.216,10.27
Sean Manaea,Aug 10,SEA,3.0,3,3.77,0.268,9.79
Sean Manaea,Aug 16,MIA,7.0,4,5.53,0.233,10.05
Sean Manaea,Aug 21,BAL,7.0,9,8.59,0.22,10.74
Sean Manaea,Aug 27,ARI,6.666666666666667,11,9.66,0.201,10.86
Sean Manaea,Sep 1,CHW,7.0,5,5.8,0.239,9.39
Sean Manaea,Sep 6,CIN,6.666666666666667,9,7.93,0.244,9.96
Sean Manaea,Sep 11,TOR,6.666666666666667,8,8.28,0.204,11.12
Sean Manaea,Sep 16,WSN,7.0,6,9.1,0.204,10.32
Sean Manaea,Sep 21,PHI,7.0,6,7.2,0.222,8.91
Sean Manaea,Sep 27,MIL,3.6666666666666665,1,1.71,0.237,8.71
Cristopher SÃ¡nchez,Apr 1,CIN,5.0,8,6.96,0.244,14.4
Cristopher SÃ¡nchez,Apr 7,WSN,4.333333333333333,1,2.37,0.204,8.68
Cristopher SÃ¡nchez,Apr 12,PIT,6.0,6,5.82,0.248,8.8
Cristopher SÃ¡nchez,Apr 17,COL,6.0,10,8.54,0.268,10.55
Cristopher SÃ¡nchez,Apr 23,CIN,3.0,3,4.26,0.244,10.36
Cristopher SÃ¡nchez,Apr 29,LAA,5.0,1,1.88,0.237,7.77
Cristopher SÃ¡nchez,May 7,TOR,7.0,5,5.28,0.204,8.33
Cristopher SÃ¡nchez,May 13,NYM,5.666666666666667,5,4.77,0.224,8.1
Cristopher SÃ¡nchez,May 18,WSN,7.0,8,5.21,0.204,7.16
Cristopher SÃ¡nchez,May 24,COL,5.333333333333333,2,4.28,0.268,6.3
Cristopher SÃ¡nchez,May 29,SFG,6.0,7,6.07,0.24,7.84
Cristopher SÃ¡nchez,Jun 4,MIL,6.0,3,3.85,0.237,7.5
Cristopher SÃ¡nchez,Jun 12,BOS,4.0,2,3.07,0.254,6.99
Cristopher SÃ¡nchez,Jun 17,SDP,7.0,5,4.94,0.177,6.04
Cristopher SÃ¡nchez,Jun 23,ARI,7.0,4,4.29,0.201,6.3
Cristopher SÃ¡nchez,Jun 28,MIA,9.0,9,3.99,0.233,6.27
Cristopher SÃ¡nchez,Jul 4,CHC,4.0,3,3.06,0.223,6.68
Cristopher SÃ¡nchez,Jul 10,LAD,6.0,5,3.97,0.214,7.09
Cristopher SÃ¡nchez,Jul 20,PIT,5.666666666666667,2,3.51,0.248,6.54
Cristopher SÃ¡nchez,Jul 26,CLE,6.0,2,2.86,0.202,6.16
Cristopher SÃ¡nchez,Jul 31,NYY,5.666666666666667,7,5.97,0.212,6.26
Cristopher SÃ¡nchez,Aug 6,LAD,6.0,2,3.1,0.214,5.52
Cristopher SÃ¡nchez,Aug 11,ARI,4.666666666666667,4,3.81,0.201,5.46
Cristopher SÃ¡nchez,Aug 17,WSN,9.0,4,4.57,0.204,5.46
Cristopher SÃ¡nchez,Aug 22,ATL,6.0,8,6.86,0.241,7.18
Cristopher SÃ¡nchez,Aug 29,ATL,5.666666666666667,8,7.2,0.241,7.47
Cristopher SÃ¡nchez,Sep 4,TOR,7.0,7,5.83,0.204,8.63
Cristopher SÃ¡nchez,Sep 9,TBR,6.0,4,5.56,0.247,8.29
Cristopher SÃ¡nchez,Sep 15,NYM,7.0,7,6.3,0.224,9.66
Cristopher SÃ¡nchez,Sep 20,NYM,5.0,7,4.04,0.224,9.68
Cristopher SÃ¡nchez,Sep 25,CHC,4.666666666666667,4,3.92,0.223,8.8
Brandon Pfaadt,Mar 31,COL,5.0,6,7.04,0.268,10.8
Brandon Pfaadt,Apr 6,ATL,5.666666666666667,7,6.49,0.241,10.97
Brandon Pfaadt,Apr 12,STL,6.0,4,4.57,0.216,9.18
Brandon Pfaadt,Apr 17,CHC,7.0,6,5.92,0.223,8.75
Brandon Pfaadt,Apr 22,STL,5.333333333333333,4,4.32,0.216,8.38
Brandon Pfaadt,Apr 28,SEA,6.0,11,9.65,0.268,9.6
Brandon Pfaadt,May 4,SDP,6.0,4,4.29,0.177,8.6
Brandon Pfaadt,May 10,BAL,6.0,0,2.07,0.22,7.42
Brandon Pfaadt,May 15,CIN,7.0,9,6.61,0.244,8.31
Brandon Pfaadt,May 21,LAD,6.0,7,6.92,0.214,9.0
Brandon Pfaadt,May 28,TEX,7.0,5,4.41,0.212,7.03
Brandon Pfaadt,Jun 2,NYM,6.0,8,7.14,0.224,8.16
Brandon Pfaadt,Jun 7,SDP,5.333333333333333,5,5.76,0.177,9.77
Brandon Pfaadt,Jun 13,LAA,6.0,8,7.44,0.237,9.79
Brandon Pfaadt,Jun 19,WSN,6.333333333333333,0,2.23,0.204,7.63
Brandon Pfaadt,Jun 25,MIN,6.333333333333333,2,5.88,0.213,6.9
Brandon Pfaadt,Jun 30,OAK,6.0,8,7.4,0.249,6.9
Brandon Pfaadt,Jul 6,SDP,4.333333333333333,6,3.24,0.177,7.45
Brandon Pfaadt,Jul 11,ATL,6.0,4,4.09,0.241,6.21
Brandon Pfaadt,Jul 21,CHC,7.0,7,6.17,0.223,8.19
Brandon Pfaadt,Jul 27,PIT,6.0,4,4.98,0.248,8.9
Brandon Pfaadt,Aug 2,PIT,5.0,3,3.93,0.248,7.62
Brandon Pfaadt,Aug 7(1),CLE,6.333333333333333,6,5.38,0.202,7.12
Brandon Pfaadt,Aug 12,COL,7.0,11,9.6,0.268,8.9
Brandon Pfaadt,Aug 19,MIA,5.333333333333333,4,6.59,0.233,8.49
Brandon Pfaadt,Aug 27,NYM,4.666666666666667,6,6.07,0.224,9.53
Brandon Pfaadt,Sep 1,LAD,5.666666666666667,10,8.7,0.214,11.48
Brandon Pfaadt,Sep 6,HOU,4.666666666666667,5,6.08,0.193,11.85
Brandon Pfaadt,Sep 14,MIL,1.6666666666666665,0,2.3,0.237,10.23
Brandon Pfaadt,Sep 19,MIL,7.0,12,8.59,0.237,12.55
Brandon Pfaadt,Sep 24,SFG,2.6666666666666665,4,4.15,0.24,12.88
Brandon Pfaadt,Sep 29,SDP,5.333333333333333,9,8.38,0.177,12.66
JP Sears,Mar 30,CLE,3.6666666666666665,1,1.36,0.202,2.45
JP Sears,Apr 5,DET,5.666666666666667,1,2.08,0.243,1.93
JP Sears,Apr 11,TEX,6.333333333333333,5,4.55,0.212,4.02
JP Sears,Apr 16,STL,5.0,2,2.32,0.216,3.92
JP Sears,Apr 22,NYY,6.0,7,5.34,0.212,5.4
JP Sears,Apr 27,BAL,6.333333333333333,8,7.22,0.22,7.06
JP Sears,May 3,MIA,6.333333333333333,6,5.75,0.233,8.4
JP Sears,May 8(1),TEX,5.666666666666667,3,3.53,0.212,7.98
JP Sears,May 14,HOU,5.0,2,2.97,0.193,7.98
JP Sears,May 19,KCR,4.333333333333333,4,2.71,0.194,7.48
JP Sears,May 25,HOU,6.0,1,1.72,0.193,5.27
JP Sears,May 31,ATL,7.0,5,5.15,0.241,4.82
JP Sears,Jun 6,SEA,6.0,8,6.17,0.268,6.35
JP Sears,Jun 11,SDP,5.0,1,1.53,0.177,6.04
JP Sears,Jun 16(1),MIN,4.333333333333333,1,1.78,0.213,5.08
JP Sears,Jun 22,MIN,1.3333333333333333,1,2.17,0.213,6.08
JP Sears,Jun 28,ARI,6.0,6,5.37,0.201,6.75
JP Sears,Jul 4,LAA,5.0,6,2.77,0.237,6.23
JP Sears,Jul 10,BOS,5.666666666666667,8,6.53,0.254,8.87
JP Sears,Jul 19,LAA,5.666666666666667,4,4.39,0.237,9.51
JP Sears,Jul 24,HOU,6.0,3,2.99,0.193,8.58
JP Sears,Jul 30,SFG,7.0,9,7.3,0.24,9.2
JP Sears,Aug 5,CHW,7.0,5,5.48,0.239,8.33
JP Sears,Aug 11,TOR,7.0,4,4.15,0.204,6.89
JP Sears,Aug 18,SFG,7.666666666666667,9,5.54,0.24,7.79
JP Sears,Aug 23,MIL,3.6666666666666665,3,3.42,0.237,8.35
JP Sears,Aug 30,TEX,7.0,4,4.41,0.212,6.96
JP Sears,Sep 4,SEA,6.0,5,5.62,0.268,7.18
JP Sears,Sep 10,HOU,6.0,1,1.93,0.193,6.53
JP Sears,Sep 15,CHW,6.0,4,4.89,0.239,5.34
JP Sears,Sep 21,NYY,5.0,6,2.55,0.212,6.0
JP Sears,Sep 27,SEA,6.0,4,4.66,0.268,6.21
Kevin Gausman,Mar 31,TBR,4.333333333333333,6,5.64,0.247,12.46
Kevin Gausman,Apr 6,NYY,1.3333333333333333,0,1.95,0.212,9.53
Kevin Gausman,Apr 12,COL,3.6666666666666665,4,4.51,0.268,9.64
Kevin Gausman,Apr 17,NYY,5.0,6,5.98,0.212,10.05
Kevin Gausman,Apr 23,KCR,6.666666666666667,2,2.94,0.194,7.71
Kevin Gausman,Apr 28,LAD,7.0,5,5.74,0.214,6.46
Kevin Gausman,May 4,WSN,5.333333333333333,8,6.48,0.204,8.13
Kevin Gausman,May 11,MIN,3.0,6,5.98,0.213,9.0
Kevin Gausman,May 18,TBR,6.0,6,5.83,0.247,8.68
Kevin Gausman,May 23,DET,6.0,10,3.86,0.243,11.52
Kevin Gausman,May 28,CHW,6.0,3,3.16,0.239,11.28
Kevin Gausman,Jun 3,BAL,6.333333333333333,3,3.13,0.22,9.22
Kevin Gausman,Jun 8,OAK,9.0,10,7.2,0.249,8.64
Kevin Gausman,Jun 14,CLE,5.333333333333333,6,5.4,0.202,8.82
Kevin Gausman,Jun 19,BOS,5.666666666666667,4,3.8,0.254,7.24
Kevin Gausman,Jun 25,BOS,6.0,5,3.37,0.254,7.79
Kevin Gausman,Jun 30,NYY,4.333333333333333,7,6.44,0.212,9.49
Kevin Gausman,Jul 5,SEA,6.0,10,4.29,0.268,10.54
Kevin Gausman,Jul 11,SFG,7.0,3,4.15,0.24,9.0
Kevin Gausman,Jul 21,DET,6.666666666666667,5,4.82,0.243,9.0
Kevin Gausman,Jul 27,TEX,9.0,8,7.78,0.212,9.0
Kevin Gausman,Aug 2,NYY,4.666666666666667,2,3.43,0.212,7.56
Kevin Gausman,Aug 8,BAL,8.0,2,2.94,0.22,5.09
Kevin Gausman,Aug 13,LAA,7.0,5,5.77,0.237,5.6
Kevin Gausman,Aug 19,CIN,5.0,5,4.78,0.244,5.88
Kevin Gausman,Aug 25,LAA,7.0,10,7.65,0.237,6.82
Kevin Gausman,Aug 30,MIN,5.666666666666667,4,3.77,0.213,7.16
Kevin Gausman,Sep 6,ATL,6.0,5,3.15,0.241,8.51
Kevin Gausman,Sep 13,STL,7.0,3,4.4,0.216,7.92
Kevin Gausman,Sep 19,TEX,5.0,6,6.19,0.212,8.22
Kevin Gausman,Sep 25,BOS,6.0,3,3.51,0.254,6.37
Brady Singer,Mar 31,MIN,7.0,10,8.52,0.213,12.86
Brady Singer,Apr 5,CHW,6.333333333333333,4,4.71,0.239,9.45
Brady Singer,Apr 11,HOU,5.0,4,4.44,0.193,8.84
Brady Singer,Apr 17(1),CHW,5.0,5,4.96,0.239,8.87
Brady Singer,Apr 22,TOR,6.0,5,5.89,0.204,8.59
Brady Singer,Apr 27,DET,5.0,6,5.67,0.243,7.9
Brady Singer,May 3,TEX,6.0,8,7.41,0.212,9.33
Brady Singer,May 8,MIL,5.333333333333333,4,4.71,0.237,9.22
Brady Singer,May 13,SEA,5.0,6,4.44,0.268,9.55
Brady Singer,May 19,OAK,6.0,9,5.26,0.249,10.87
Brady Singer,May 25,TBR,5.0,3,4.22,0.247,9.88
Brady Singer,Jun 6,CLE,3.6666666666666665,2,2.76,0.202,8.64
Brady Singer,Jun 11,NYY,5.666666666666667,6,6.12,0.212,9.24
Brady Singer,Jun 16,LAD,6.0,4,4.69,0.214,8.2
Brady Singer,Jun 21,TEX,5.0,4,4.48,0.212,6.75
Brady Singer,Jun 26,MIA,7.333333333333333,5,4.86,0.233,6.83
Brady Singer,Jul 2,TBR,5.0,4,4.18,0.247,7.14
Brady Singer,Jul 7,COL,7.0,7,4.79,0.268,7.12
Brady Singer,Jul 14,BOS,2.6666666666666665,3,3.33,0.254,7.67
Brady Singer,Jul 20,CHW,7.0,7,6.23,0.239,8.07
Brady Singer,Jul 26,CHC,7.0,5,5.39,0.223,8.16
Brady Singer,Jul 31,CHW,7.0,4,4.88,0.239,7.63
Brady Singer,Aug 5,BOS,5.666666666666667,6,5.51,0.254,7.67
Brady Singer,Aug 12,MIN,5.0,9,7.46,0.213,8.81
Brady Singer,Aug 18,CIN,6.0,6,5.21,0.244,8.8
Brady Singer,Aug 24,PHI,5.0,5,5.33,0.222,9.42
Brady Singer,Aug 29,HOU,6.0,6,5.27,0.193,10.41
Brady Singer,Sep 3,CLE,5.666666666666667,3,3.95,0.202,9.43
Brady Singer,Sep 9,NYY,5.0,3,3.73,0.212,7.48
Brady Singer,Sep 15,PIT,5.0,6,4.89,0.248,7.76
Brady Singer,Sep 21,SFG,5.333333333333333,6,5.4,0.24,8.0
Brady Singer,Sep 27,ATL,6.0,5,5.02,0.241,7.67
Bryce Miller,Mar 31,BOS,5.0,6,6.94,0.254,10.8
Bryce Miller,Apr 6,MIL,7.0,7,6.85,0.237,9.75
Bryce Miller,Apr 12,CHC,6.333333333333333,4,4.66,0.223,8.35
Bryce Miller,Apr 17,CIN,6.0,7,7.55,0.244,8.88
Bryce Miller,Apr 24,TEX,4.0,5,4.91,0.212,9.21
Bryce Miller,Apr 29,ATL,7.0,10,9.2,0.241,9.79
Bryce Miller,May 5,HOU,6.0,3,3.67,0.193,8.9
Bryce Miller,May 11,OAK,6.0,9,8.57,0.249,10.55
Bryce Miller,May 17,BAL,5.333333333333333,1,4.53,0.22,8.89
Bryce Miller,May 22,NYY,6.0,4,4.93,0.212,8.01
Bryce Miller,May 27,HOU,6.0,6,5.06,0.193,7.06
Bryce Miller,Jun 1,LAA,6.0,9,7.89,0.237,8.9
Bryce Miller,Jun 7,KCR,5.0,1,2.24,0.194,6.67
Bryce Miller,Jun 12,CHW,7.0,8,7.21,0.239,8.4
Bryce Miller,Jun 18,CLE,5.666666666666667,2,2.77,0.202,7.89
Bryce Miller,Jun 23,MIA,4.0,3,5.25,0.233,7.48
Bryce Miller,Jun 29,MIN,5.0,6,5.66,0.213,6.75
Bryce Miller,Jul 4,BAL,5.666666666666667,6,4.9,0.22,8.23
Bryce Miller,Jul 10,SDP,6.0,1,1.57,0.177,6.15
Bryce Miller,Jul 22,LAA,7.0,5,5.52,0.237,6.83
Bryce Miller,Jul 28,CHW,6.333333333333333,6,5.95,0.239,7.2
Bryce Miller,Aug 3,PHI,4.333333333333333,4,4.76,0.222,6.75
Bryce Miller,Aug 9,NYM,6.0,6,5.32,0.224,6.67
Bryce Miller,Aug 15,DET,7.0,9,7.5,0.243,8.8
Bryce Miller,Aug 20,LAD,4.0,5,4.86,0.214,9.76
Bryce Miller,Aug 26,TBR,7.0,10,9.27,0.247,10.8
Bryce Miller,Sep 1,LAA,4.666666666666667,4,5.31,0.237,10.67
Bryce Miller,Sep 6,STL,6.0,4,5.71,0.216,10.05
Bryce Miller,Sep 12,TEX,6.0,7,6.37,0.212,9.76
Bryce Miller,Sep 18,NYY,6.0,8,6.48,0.212,10.01
Bryce Miller,Sep 23,HOU,7.0,5,4.28,0.193,8.49
Tyler Anderson,Apr 2,MIA,7.0,5,5.09,0.233,6.43
Tyler Anderson,Apr 8,TBR,7.0,3,3.41,0.247,5.14
Tyler Anderson,Apr 14,BOS,4.333333333333333,4,3.91,0.254,5.89
Tyler Anderson,Apr 19,CIN,7.0,2,2.57,0.244,4.97
Tyler Anderson,Apr 24,BAL,5.0,7,5.61,0.22,6.23
Tyler Anderson,Apr 30,PHI,6.0,6,5.42,0.222,6.75
Tyler Anderson,May 6,PIT,6.333333333333333,5,5.02,0.248,7.53
Tyler Anderson,May 11,KCR,6.666666666666667,4,3.88,0.194,6.97
Tyler Anderson,May 17,TEX,7.0,4,4.72,0.212,7.55
Tyler Anderson,May 22,HOU,8.0,4,4.13,0.193,6.09
Tyler Anderson,May 29,NYY,5.0,4,4.31,0.212,5.73
Tyler Anderson,Jun 3,SDP,6.666666666666667,2,2.52,0.177,4.86
Tyler Anderson,Jun 8,HOU,6.0,3,2.89,0.193,4.68
Tyler Anderson,Jun 14,SFG,5.333333333333333,5,4.25,0.24,5.23
Tyler Anderson,Jun 19,MIL,7.0,5,4.86,0.237,5.7
Tyler Anderson,Jun 25,OAK,5.0,2,3.55,0.249,5.1
Tyler Anderson,Jun 30,DET,4.666666666666667,2,2.41,0.243,5.46
Tyler Anderson,Jul 6,CHC,8.0,10,4.67,0.223,7.2
Tyler Anderson,Jul 12,SEA,6.0,4,4.53,0.268,6.75
Tyler Anderson,Jul 22,SEA,5.666666666666667,8,6.75,0.268,7.98
Tyler Anderson,Jul 27,OAK,7.0,10,8.7,0.249,9.77
Tyler Anderson,Aug 2,NYM,5.0,3,5.17,0.224,9.95
Tyler Anderson,Aug 8,NYY,6.0,7,6.73,0.212,9.71
Tyler Anderson,Aug 14,TOR,5.666666666666667,8,6.68,0.204,11.05
Tyler Anderson,Aug 20,KCR,6.0,2,3.46,0.194,9.1
Tyler Anderson,Aug 25,TOR,5.0,3,3.58,0.204,7.48
Tyler Anderson,Aug 31,SEA,4.0,3,4.03,0.268,7.76
Tyler Anderson,Sep 7,TEX,5.0,7,5.29,0.212,8.06
Tyler Anderson,Sep 14,HOU,5.0,4,3.69,0.193,6.84
Tyler Anderson,Sep 20,HOU,2.6666666666666665,4,2.83,0.193,8.72
Tyler Anderson,Sep 26,CHW,4.333333333333333,2,2.91,0.239,8.57
Tanner Houck,Apr 1,OAK,6.0,10,8.1,0.249,15.0
Tanner Houck,Apr 7,LAA,6.0,7,6.92,0.237,12.75
